Register for User: 465, 'aaswo', 'aaswo123', 'Student', 'Andrew', 'Asworth', Thu 09/12/1999 21:06, Session: 1921, 'Martial Arts', Sat 14/02/2015 11:00, 'Inside hall', 'Completed', 7 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 2317, 'ICT Club', Tue 10/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 2318, 'ICT Club', Tue 03/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 2322, 'ICT Club', Mon 16/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 2323, 'ICT Club', Tue 27/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 2324, 'ICT Club', Tue 20/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 2326, 'ICT Club', Mon 12/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 2327, 'ICT Club', Tue 17/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 2331, 'ICT Club', Tue 13/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 2332, 'ICT Club', Tue 24/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 2339, 'ICT Club', Mon 23/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 2301, 'ICT Club', Mon 26/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 2302, 'ICT Club', Mon 09/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 2303, 'ICT Club', Mon 19/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 2304, 'ICT Club', Mon 02/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 2305, 'ICT Club', Tue 10/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 2308, 'ICT Club', Tue 03/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 2310, 'ICT Club', Mon 02/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 2311, 'ICT Club', Mon 16/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 2312, 'ICT Club', Mon 09/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 2316, 'ICT Club', Tue 17/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 2317, 'ICT Club', Tue 10/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 2318, 'ICT Club', Tue 03/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 2322, 'ICT Club', Mon 16/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 2323, 'ICT Club', Tue 27/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 2324, 'ICT Club', Tue 20/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 2326, 'ICT Club', Mon 12/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 2327, 'ICT Club', Tue 17/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 2331, 'ICT Club', Tue 13/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 2332, 'ICT Club', Tue 24/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 2339, 'ICT Club', Mon 23/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 473, 'bwick', 'bwick123', 'Student', 'Billy', 'Wickley', Thu 17/08/2000 21:50, Session: 2301, 'ICT Club', Mon 26/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 473, 'bwick', 'bwick123', 'Student', 'Billy', 'Wickley', Thu 17/08/2000 21:50, Session: 2302, 'ICT Club', Mon 09/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 473, 'bwick', 'bwick123', 'Student', 'Billy', 'Wickley', Thu 17/08/2000 21:50, Session: 2303, 'ICT Club', Mon 19/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 473, 'bwick', 'bwick123', 'Student', 'Billy', 'Wickley', Thu 17/08/2000 21:50, Session: 2304, 'ICT Club', Mon 02/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 473, 'bwick', 'bwick123', 'Student', 'Billy', 'Wickley', Thu 17/08/2000 21:50, Session: 2305, 'ICT Club', Tue 10/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 473, 'bwick', 'bwick123', 'Student', 'Billy', 'Wickley', Thu 17/08/2000 21:50, Session: 2308, 'ICT Club', Tue 03/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 473, 'bwick', 'bwick123', 'Student', 'Billy', 'Wickley', Thu 17/08/2000 21:50, Session: 2310, 'ICT Club', Mon 02/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 473, 'bwick', 'bwick123', 'Student', 'Billy', 'Wickley', Thu 17/08/2000 21:50, Session: 2311, 'ICT Club', Mon 16/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 473, 'bwick', 'bwick123', 'Student', 'Billy', 'Wickley', Thu 17/08/2000 21:50, Session: 2312, 'ICT Club', Mon 09/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 473, 'bwick', 'bwick123', 'Student', 'Billy', 'Wickley', Thu 17/08/2000 21:50, Session: 2316, 'ICT Club', Tue 17/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 473, 'bwick', 'bwick123', 'Student', 'Billy', 'Wickley', Thu 17/08/2000 21:50, Session: 2317, 'ICT Club', Tue 10/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 473, 'bwick', 'bwick123', 'Student', 'Billy', 'Wickley', Thu 17/08/2000 21:50, Session: 2318, 'ICT Club', Tue 03/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 473, 'bwick', 'bwick123', 'Student', 'Billy', 'Wickley', Thu 17/08/2000 21:50, Session: 2322, 'ICT Club', Mon 16/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 473, 'bwick', 'bwick123', 'Student', 'Billy', 'Wickley', Thu 17/08/2000 21:50, Session: 2323, 'ICT Club', Tue 27/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 473, 'bwick', 'bwick123', 'Student', 'Billy', 'Wickley', Thu 17/08/2000 21:50, Session: 2324, 'ICT Club', Tue 20/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 473, 'bwick', 'bwick123', 'Student', 'Billy', 'Wickley', Thu 17/08/2000 21:50, Session: 2326, 'ICT Club', Mon 12/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 473, 'bwick', 'bwick123', 'Student', 'Billy', 'Wickley', Thu 17/08/2000 21:50, Session: 2327, 'ICT Club', Tue 17/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 473, 'bwick', 'bwick123', 'Student', 'Billy', 'Wickley', Thu 17/08/2000 21:50, Session: 2331, 'ICT Club', Tue 13/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 473, 'bwick', 'bwick123', 'Student', 'Billy', 'Wickley', Thu 17/08/2000 21:50, Session: 2332, 'ICT Club', Tue 24/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 473, 'bwick', 'bwick123', 'Student', 'Billy', 'Wickley', Thu 17/08/2000 21:50, Session: 2339, 'ICT Club', Mon 23/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 474, 'cchip', 'cchip123', 'Student', 'Charles', 'Chipman', Mon 30/03/1998 17:11, Session: 2301, 'ICT Club', Mon 26/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 474, 'cchip', 'cchip123', 'Student', 'Charles', 'Chipman', Mon 30/03/1998 17:11, Session: 2302, 'ICT Club', Mon 09/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 474, 'cchip', 'cchip123', 'Student', 'Charles', 'Chipman', Mon 30/03/1998 17:11, Session: 2303, 'ICT Club', Mon 19/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 474, 'cchip', 'cchip123', 'Student', 'Charles', 'Chipman', Mon 30/03/1998 17:11, Session: 2304, 'ICT Club', Mon 02/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 474, 'cchip', 'cchip123', 'Student', 'Charles', 'Chipman', Mon 30/03/1998 17:11, Session: 2305, 'ICT Club', Tue 10/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 474, 'cchip', 'cchip123', 'Student', 'Charles', 'Chipman', Mon 30/03/1998 17:11, Session: 2308, 'ICT Club', Tue 03/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 474, 'cchip', 'cchip123', 'Student', 'Charles', 'Chipman', Mon 30/03/1998 17:11, Session: 2310, 'ICT Club', Mon 02/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 474, 'cchip', 'cchip123', 'Student', 'Charles', 'Chipman', Mon 30/03/1998 17:11, Session: 2311, 'ICT Club', Mon 16/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 474, 'cchip', 'cchip123', 'Student', 'Charles', 'Chipman', Mon 30/03/1998 17:11, Session: 2312, 'ICT Club', Mon 09/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 474, 'cchip', 'cchip123', 'Student', 'Charles', 'Chipman', Mon 30/03/1998 17:11, Session: 2316, 'ICT Club', Tue 17/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 474, 'cchip', 'cchip123', 'Student', 'Charles', 'Chipman', Mon 30/03/1998 17:11, Session: 2317, 'ICT Club', Tue 10/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 474, 'cchip', 'cchip123', 'Student', 'Charles', 'Chipman', Mon 30/03/1998 17:11, Session: 2318, 'ICT Club', Tue 03/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 474, 'cchip', 'cchip123', 'Student', 'Charles', 'Chipman', Mon 30/03/1998 17:11, Session: 2322, 'ICT Club', Mon 16/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 474, 'cchip', 'cchip123', 'Student', 'Charles', 'Chipman', Mon 30/03/1998 17:11, Session: 2323, 'ICT Club', Tue 27/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 474, 'cchip', 'cchip123', 'Student', 'Charles', 'Chipman', Mon 30/03/1998 17:11, Session: 2324, 'ICT Club', Tue 20/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 474, 'cchip', 'cchip123', 'Student', 'Charles', 'Chipman', Mon 30/03/1998 17:11, Session: 2326, 'ICT Club', Mon 12/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 474, 'cchip', 'cchip123', 'Student', 'Charles', 'Chipman', Mon 30/03/1998 17:11, Session: 2327, 'ICT Club', Tue 17/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 474, 'cchip', 'cchip123', 'Student', 'Charles', 'Chipman', Mon 30/03/1998 17:11, Session: 2331, 'ICT Club', Tue 13/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 474, 'cchip', 'cchip123', 'Student', 'Charles', 'Chipman', Mon 30/03/1998 17:11, Session: 2332, 'ICT Club', Tue 24/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 474, 'cchip', 'cchip123', 'Student', 'Charles', 'Chipman', Mon 30/03/1998 17:11, Session: 2339, 'ICT Club', Mon 23/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 475, 'cirwi', 'cirwi123', 'Student', 'Charles', 'Irwin', Fri 23/07/1999 14:47, Session: 2301, 'ICT Club', Mon 26/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 475, 'cirwi', 'cirwi123', 'Student', 'Charles', 'Irwin', Fri 23/07/1999 14:47, Session: 2302, 'ICT Club', Mon 09/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 475, 'cirwi', 'cirwi123', 'Student', 'Charles', 'Irwin', Fri 23/07/1999 14:47, Session: 2303, 'ICT Club', Mon 19/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 475, 'cirwi', 'cirwi123', 'Student', 'Charles', 'Irwin', Fri 23/07/1999 14:47, Session: 2304, 'ICT Club', Mon 02/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 475, 'cirwi', 'cirwi123', 'Student', 'Charles', 'Irwin', Fri 23/07/1999 14:47, Session: 2305, 'ICT Club', Tue 10/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 475, 'cirwi', 'cirwi123', 'Student', 'Charles', 'Irwin', Fri 23/07/1999 14:47, Session: 2308, 'ICT Club', Tue 03/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 475, 'cirwi', 'cirwi123', 'Student', 'Charles', 'Irwin', Fri 23/07/1999 14:47, Session: 2310, 'ICT Club', Mon 02/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 475, 'cirwi', 'cirwi123', 'Student', 'Charles', 'Irwin', Fri 23/07/1999 14:47, Session: 2311, 'ICT Club', Mon 16/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 475, 'cirwi', 'cirwi123', 'Student', 'Charles', 'Irwin', Fri 23/07/1999 14:47, Session: 2312, 'ICT Club', Mon 09/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 475, 'cirwi', 'cirwi123', 'Student', 'Charles', 'Irwin', Fri 23/07/1999 14:47, Session: 2316, 'ICT Club', Tue 17/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 475, 'cirwi', 'cirwi123', 'Student', 'Charles', 'Irwin', Fri 23/07/1999 14:47, Session: 2317, 'ICT Club', Tue 10/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 475, 'cirwi', 'cirwi123', 'Student', 'Charles', 'Irwin', Fri 23/07/1999 14:47, Session: 2318, 'ICT Club', Tue 03/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 475, 'cirwi', 'cirwi123', 'Student', 'Charles', 'Irwin', Fri 23/07/1999 14:47, Session: 2322, 'ICT Club', Mon 16/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 475, 'cirwi', 'cirwi123', 'Student', 'Charles', 'Irwin', Fri 23/07/1999 14:47, Session: 2323, 'ICT Club', Tue 27/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 475, 'cirwi', 'cirwi123', 'Student', 'Charles', 'Irwin', Fri 23/07/1999 14:47, Session: 2324, 'ICT Club', Tue 20/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 475, 'cirwi', 'cirwi123', 'Student', 'Charles', 'Irwin', Fri 23/07/1999 14:47, Session: 2326, 'ICT Club', Mon 12/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 475, 'cirwi', 'cirwi123', 'Student', 'Charles', 'Irwin', Fri 23/07/1999 14:47, Session: 2327, 'ICT Club', Tue 17/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 475, 'cirwi', 'cirwi123', 'Student', 'Charles', 'Irwin', Fri 23/07/1999 14:47, Session: 2331, 'ICT Club', Tue 13/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 475, 'cirwi', 'cirwi123', 'Student', 'Charles', 'Irwin', Fri 23/07/1999 14:47, Session: 2332, 'ICT Club', Tue 24/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 475, 'cirwi', 'cirwi123', 'Student', 'Charles', 'Irwin', Fri 23/07/1999 14:47, Session: 2339, 'ICT Club', Mon 23/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 476, 'cober', 'cober123', 'Student', 'Charles', 'Obermann', Fri 07/08/1998 06:25, Session: 2301, 'ICT Club', Mon 26/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 476, 'cober', 'cober123', 'Student', 'Charles', 'Obermann', Fri 07/08/1998 06:25, Session: 2302, 'ICT Club', Mon 09/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 476, 'cober', 'cober123', 'Student', 'Charles', 'Obermann', Fri 07/08/1998 06:25, Session: 2303, 'ICT Club', Mon 19/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 476, 'cober', 'cober123', 'Student', 'Charles', 'Obermann', Fri 07/08/1998 06:25, Session: 2304, 'ICT Club', Mon 02/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 476, 'cober', 'cober123', 'Student', 'Charles', 'Obermann', Fri 07/08/1998 06:25, Session: 2305, 'ICT Club', Tue 10/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 476, 'cober', 'cober123', 'Student', 'Charles', 'Obermann', Fri 07/08/1998 06:25, Session: 2308, 'ICT Club', Tue 03/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 476, 'cober', 'cober123', 'Student', 'Charles', 'Obermann', Fri 07/08/1998 06:25, Session: 2310, 'ICT Club', Mon 02/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 476, 'cober', 'cober123', 'Student', 'Charles', 'Obermann', Fri 07/08/1998 06:25, Session: 2311, 'ICT Club', Mon 16/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 476, 'cober', 'cober123', 'Student', 'Charles', 'Obermann', Fri 07/08/1998 06:25, Session: 2312, 'ICT Club', Mon 09/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 476, 'cober', 'cober123', 'Student', 'Charles', 'Obermann', Fri 07/08/1998 06:25, Session: 2316, 'ICT Club', Tue 17/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 476, 'cober', 'cober123', 'Student', 'Charles', 'Obermann', Fri 07/08/1998 06:25, Session: 2317, 'ICT Club', Tue 10/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 476, 'cober', 'cober123', 'Student', 'Charles', 'Obermann', Fri 07/08/1998 06:25, Session: 2318, 'ICT Club', Tue 03/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 476, 'cober', 'cober123', 'Student', 'Charles', 'Obermann', Fri 07/08/1998 06:25, Session: 2322, 'ICT Club', Mon 16/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 476, 'cober', 'cober123', 'Student', 'Charles', 'Obermann', Fri 07/08/1998 06:25, Session: 2323, 'ICT Club', Tue 27/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 476, 'cober', 'cober123', 'Student', 'Charles', 'Obermann', Fri 07/08/1998 06:25, Session: 2324, 'ICT Club', Tue 20/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 476, 'cober', 'cober123', 'Student', 'Charles', 'Obermann', Fri 07/08/1998 06:25, Session: 2326, 'ICT Club', Mon 12/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 476, 'cober', 'cober123', 'Student', 'Charles', 'Obermann', Fri 07/08/1998 06:25, Session: 2327, 'ICT Club', Tue 17/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 476, 'cober', 'cober123', 'Student', 'Charles', 'Obermann', Fri 07/08/1998 06:25, Session: 2331, 'ICT Club', Tue 13/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 476, 'cober', 'cober123', 'Student', 'Charles', 'Obermann', Fri 07/08/1998 06:25, Session: 2332, 'ICT Club', Tue 24/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 476, 'cober', 'cober123', 'Student', 'Charles', 'Obermann', Fri 07/08/1998 06:25, Session: 2339, 'ICT Club', Mon 23/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 477, 'cullm', 'cullm123', 'Student', 'Charles', 'Ullman', Sat 19/12/1998 20:27, Session: 2301, 'ICT Club', Mon 26/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 477, 'cullm', 'cullm123', 'Student', 'Charles', 'Ullman', Sat 19/12/1998 20:27, Session: 2302, 'ICT Club', Mon 09/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 477, 'cullm', 'cullm123', 'Student', 'Charles', 'Ullman', Sat 19/12/1998 20:27, Session: 2303, 'ICT Club', Mon 19/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 477, 'cullm', 'cullm123', 'Student', 'Charles', 'Ullman', Sat 19/12/1998 20:27, Session: 2304, 'ICT Club', Mon 02/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 477, 'cullm', 'cullm123', 'Student', 'Charles', 'Ullman', Sat 19/12/1998 20:27, Session: 2305, 'ICT Club', Tue 10/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 477, 'cullm', 'cullm123', 'Student', 'Charles', 'Ullman', Sat 19/12/1998 20:27, Session: 2308, 'ICT Club', Tue 03/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 477, 'cullm', 'cullm123', 'Student', 'Charles', 'Ullman', Sat 19/12/1998 20:27, Session: 2310, 'ICT Club', Mon 02/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 477, 'cullm', 'cullm123', 'Student', 'Charles', 'Ullman', Sat 19/12/1998 20:27, Session: 2311, 'ICT Club', Mon 16/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 477, 'cullm', 'cullm123', 'Student', 'Charles', 'Ullman', Sat 19/12/1998 20:27, Session: 2312, 'ICT Club', Mon 09/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 477, 'cullm', 'cullm123', 'Student', 'Charles', 'Ullman', Sat 19/12/1998 20:27, Session: 2316, 'ICT Club', Tue 17/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 477, 'cullm', 'cullm123', 'Student', 'Charles', 'Ullman', Sat 19/12/1998 20:27, Session: 2317, 'ICT Club', Tue 10/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 477, 'cullm', 'cullm123', 'Student', 'Charles', 'Ullman', Sat 19/12/1998 20:27, Session: 2318, 'ICT Club', Tue 03/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 477, 'cullm', 'cullm123', 'Student', 'Charles', 'Ullman', Sat 19/12/1998 20:27, Session: 2322, 'ICT Club', Mon 16/03/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 477, 'cullm', 'cullm123', 'Student', 'Charles', 'Ullman', Sat 19/12/1998 20:27, Session: 2323, 'ICT Club', Tue 27/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 477, 'cullm', 'cullm123', 'Student', 'Charles', 'Ullman', Sat 19/12/1998 20:27, Session: 2324, 'ICT Club', Tue 20/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 477, 'cullm', 'cullm123', 'Student', 'Charles', 'Ullman', Sat 19/12/1998 20:27, Session: 2326, 'ICT Club', Mon 12/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 477, 'cullm', 'cullm123', 'Student', 'Charles', 'Ullman', Sat 19/12/1998 20:27, Session: 2327, 'ICT Club', Tue 17/02/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
Register for User: 477, 'cullm', 'cullm123', 'Student', 'Charles', 'Ullman', Sat 19/12/1998 20:27, Session: 2331, 'ICT Club', Tue 13/01/2015 16:00, 'ICT lab 1', 'Completed', 13 register(s)
